timestamp, gpu_name, gpu_bus_id, gpu_serial, gpu_uuid, pid, process_name, used_gpu_memory [MiB]
2017/07/20 16:51:23.976, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101908, ./stress, 65
2017/07/20 16:51:24.976, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101908, ./stress, 65
2017/07/20 16:51:25.977, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101908, ./stress, 65
2017/07/20 16:51:26.977, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101908, ./stress, 65
2017/07/20 16:51:27.978, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101908, ./stress, 65
2017/07/20 16:51:28.978, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101908, ./stress, 65
2017/07/20 16:51:29.978, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101908, ./stress, 65
2017/07/20 16:51:30.979, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101908, ./stress, 65
2017/07/20 16:51:31.979, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101908, ./stress, 65
2017/07/20 16:51:32.980, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101908, ./stress, 65
2017/07/20 16:51:33.980, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101908, ./stress, 65
2017/07/20 16:51:34.980, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101908, ./stress, 65
2017/07/20 16:51:35.981, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101908, ./stress, 65
2017/07/20 16:51:36.981, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101908, ./stress, 65
2017/07/20 16:51:37.982, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101919, ./stress, 1
2017/07/20 16:51:38.984, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101919, ./stress, 65
2017/07/20 16:51:39.985, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101919, ./stress, 65
2017/07/20 16:51:40.985, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101919, ./stress, 65
2017/07/20 16:51:41.986, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101919, ./stress, 65
2017/07/20 16:51:42.986, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101919, ./stress, 65
2017/07/20 16:51:43.986, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101919, ./stress, 65
2017/07/20 16:51:44.987, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101919, ./stress, 65
2017/07/20 16:51:45.987, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101919, ./stress, 65
2017/07/20 16:51:46.988, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101919, ./stress, 65
2017/07/20 16:51:47.988, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101919, ./stress, 65
2017/07/20 16:51:48.988, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101919, ./stress, 65
2017/07/20 16:51:49.989, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101919, ./stress, 65
2017/07/20 16:51:50.989, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101919, ./stress, 65
2017/07/20 16:51:51.990, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101919, ./stress, 65
2017/07/20 16:51:52.990, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101919, ./stress, 65
2017/07/20 16:51:53.990, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101919, ./stress, 65
2017/07/20 16:51:54.990, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101919, ./stress, 65
2017/07/20 16:51:55.991, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101919, ./stress, 65
2017/07/20 16:51:56.992, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101919, ./stress, 65
2017/07/20 16:51:57.992, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101932, ./stress, 65
2017/07/20 16:51:58.992, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101932, ./stress, 65
2017/07/20 16:51:59.993, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101932, ./stress, 65
2017/07/20 16:52:00.993, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101932, ./stress, 65
2017/07/20 16:52:01.994, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101932, ./stress, 65
2017/07/20 16:52:02.994, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101932, ./stress, 65
2017/07/20 16:52:03.994, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101932, ./stress, 65
2017/07/20 16:52:04.995, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101932, ./stress, 65
2017/07/20 16:52:05.995, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101932, ./stress, 65
2017/07/20 16:52:06.996, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101932, ./stress, 65
2017/07/20 16:52:07.996, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101932, ./stress, 65
2017/07/20 16:52:08.996, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101932, ./stress, 65
2017/07/20 16:52:09.997, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101932, ./stress, 65
2017/07/20 16:52:10.997, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101932, ./stress, 65
2017/07/20 16:52:11.998, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101932, ./stress, 65
2017/07/20 16:52:12.998, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101932, ./stress, 65
2017/07/20 16:52:13.998, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101932, ./stress, 65
2017/07/20 16:52:14.999, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101932, ./stress, 65
2017/07/20 16:52:15.999, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101932, ./stress, 65
2017/07/20 16:52:17.000, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101932, ./stress, 65
2017/07/20 16:52:18.000, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101943, ./stress, 65
2017/07/20 16:52:19.000, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101943, ./stress, 65
2017/07/20 16:52:20.001, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101943, ./stress, 65
2017/07/20 16:52:21.001, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101943, ./stress, 65
2017/07/20 16:52:22.002, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101943, ./stress, 65
2017/07/20 16:52:23.002, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101943, ./stress, 65
2017/07/20 16:52:24.002, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101943, ./stress, 65
2017/07/20 16:52:25.003, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101943, ./stress, 65
2017/07/20 16:52:26.003, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101943, ./stress, 65
2017/07/20 16:52:27.004, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101943, ./stress, 65
2017/07/20 16:52:28.004, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101943, ./stress, 65
2017/07/20 16:52:29.004, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101943, ./stress, 65
2017/07/20 16:52:30.005, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101943, ./stress, 65
2017/07/20 16:52:31.005, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101943, ./stress, 65
2017/07/20 16:52:32.006, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101943, ./stress, 65
2017/07/20 16:52:33.006, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101943, ./stress, 65
2017/07/20 16:52:34.006, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101943, ./stress, 65
2017/07/20 16:52:35.007, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101943, ./stress, 65
2017/07/20 16:52:36.007, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101943, ./stress, 65
2017/07/20 16:52:37.008, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101943, ./stress, 65
2017/07/20 16:52:38.008, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101954, ./stress, 65
2017/07/20 16:52:39.008, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101954, ./stress, 65
2017/07/20 16:52:40.009, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101954, ./stress, 65
2017/07/20 16:52:41.009, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101954, ./stress, 65
2017/07/20 16:52:42.010, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101954, ./stress, 65
2017/07/20 16:52:43.010, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101954, ./stress, 65
2017/07/20 16:52:44.010, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101954, ./stress, 65
2017/07/20 16:52:45.011, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101954, ./stress, 65
2017/07/20 16:52:46.011, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101954, ./stress, 65
2017/07/20 16:52:47.012, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101954, ./stress, 65
2017/07/20 16:52:48.012, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101954, ./stress, 65
2017/07/20 16:52:49.012, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101954, ./stress, 65
2017/07/20 16:52:50.013, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101954, ./stress, 65
2017/07/20 16:52:51.013, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101954, ./stress, 65
2017/07/20 16:52:52.014, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101954, ./stress, 65
2017/07/20 16:52:53.014, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101954, ./stress, 65
2017/07/20 16:52:54.014, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101954, ./stress, 65
2017/07/20 16:52:55.015, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101954, ./stress, 65
2017/07/20 16:52:56.015, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101954, ./stress, 65
2017/07/20 16:52:57.016, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101954, ./stress, 65
2017/07/20 16:52:58.016, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101967, ./stress, 65
2017/07/20 16:52:59.017, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101967, ./stress, 65
2017/07/20 16:53:00.017, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101967, ./stress, 65
2017/07/20 16:53:01.017, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101967, ./stress, 65
2017/07/20 16:53:02.018, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101967, ./stress, 65
2017/07/20 16:53:03.018, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101967, ./stress, 65
2017/07/20 16:53:04.018, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101967, ./stress, 65
2017/07/20 16:53:05.019, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101967, ./stress, 65
2017/07/20 16:53:06.019, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101967, ./stress, 65
2017/07/20 16:53:07.020, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101967, ./stress, 65
2017/07/20 16:53:08.020, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101967, ./stress, 65
2017/07/20 16:53:09.021, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101967, ./stress, 65
2017/07/20 16:53:10.021, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101967, ./stress, 65
2017/07/20 16:53:11.021, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101967, ./stress, 65
2017/07/20 16:53:12.022, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101967, ./stress, 65
2017/07/20 16:53:13.022, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101967, ./stress, 65
2017/07/20 16:53:14.022, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101967, ./stress, 65
2017/07/20 16:53:15.023, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101967, ./stress, 65
2017/07/20 16:53:16.023, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101967, ./stress, 65
2017/07/20 16:53:18.028, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101979, ./stress, 65
2017/07/20 16:53:19.028, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101979, ./stress, 65
2017/07/20 16:53:20.029, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101979, ./stress, 65
2017/07/20 16:53:21.029, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101979, ./stress, 65
2017/07/20 16:53:22.030, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101979, ./stress, 65
2017/07/20 16:53:23.030, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101979, ./stress, 65
2017/07/20 16:53:24.030, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101979, ./stress, 65
2017/07/20 16:53:25.031, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101979, ./stress, 65
2017/07/20 16:53:26.031, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101979, ./stress, 65
2017/07/20 16:53:27.032, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101979, ./stress, 65
2017/07/20 16:53:28.032, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101979, ./stress, 65
2017/07/20 16:53:29.032, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101979, ./stress, 65
2017/07/20 16:53:30.033, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101979, ./stress, 65
2017/07/20 16:53:31.033, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101979, ./stress, 65
2017/07/20 16:53:32.034, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101979, ./stress, 65
2017/07/20 16:53:33.034, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101979, ./stress, 65
2017/07/20 16:53:34.034, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101979, ./stress, 65
2017/07/20 16:53:35.035, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101979, ./stress, 65
2017/07/20 16:53:36.035, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101979, ./stress, 65
2017/07/20 16:53:37.036, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101990, ./stress, 1
2017/07/20 16:53:38.040, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101990, ./stress, 65
2017/07/20 16:53:39.041, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101990, ./stress, 65
2017/07/20 16:53:40.041, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101990, ./stress, 65
2017/07/20 16:53:41.041, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101990, ./stress, 65
2017/07/20 16:53:42.042, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101990, ./stress, 65
2017/07/20 16:53:43.042, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101990, ./stress, 65
2017/07/20 16:53:44.042, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101990, ./stress, 65
2017/07/20 16:53:45.043, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101990, ./stress, 65
2017/07/20 16:53:46.043, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101990, ./stress, 65
2017/07/20 16:53:47.044, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101990, ./stress, 65
2017/07/20 16:53:48.044, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101990, ./stress, 65
2017/07/20 16:53:49.044, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101990, ./stress, 65
2017/07/20 16:53:50.044, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101990, ./stress, 65
2017/07/20 16:53:51.045, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101990, ./stress, 65
2017/07/20 16:53:52.045, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101990, ./stress, 65
2017/07/20 16:53:53.046, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101990, ./stress, 65
2017/07/20 16:53:54.046, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101990, ./stress, 65
2017/07/20 16:53:55.046, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101990, ./stress, 65
2017/07/20 16:53:56.047, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 101990, ./stress, 65
2017/07/20 16:53:57.047, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 102003, ./stress, 65
2017/07/20 16:53:58.048, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 102003, ./stress, 65
2017/07/20 16:53:59.048, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 102003, ./stress, 65
2017/07/20 16:54:00.048, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 102003, ./stress, 65
2017/07/20 16:54:01.049, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 102003, ./stress, 65
2017/07/20 16:54:02.049, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 102003, ./stress, 65
2017/07/20 16:54:03.050, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 102003, ./stress, 65
2017/07/20 16:54:04.050, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 102003, ./stress, 65
2017/07/20 16:54:05.050, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 102003, ./stress, 65
2017/07/20 16:54:06.051, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 102003, ./stress, 65
2017/07/20 16:54:07.051, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 102003, ./stress, 65
2017/07/20 16:54:08.051, Tesla K20Xm, 0000:02:00.0, 0321513034876, GPU-5aeb992d-9956-eecc-36aa-5db7f45438c6, 102003, ./stress, 65
